208	2
706	2
748	2
752	2
752	2
1269	2
972	2
1291	2
838	2
1528	2
1514	2
194	2
1423	2
586	2
1996	2
1996	2
1380	2
1882	3
1882	3
759	3
1002	3
1503	3
782	3
1792	3
2186	3
2123	3
1481	3
1481	3
1880	3
512	3
512	3
681	3
828	3
310	3
1414	3
1296	3
639	3
1540	3
556	3
1436	3
1436	3
1332	3
1206	3
2009	3
142	3
142	3
1141	3
433	3
662	3
662	3
440	3
1639	3
2146	3
1788	4
1788	4
224	4
1833	4
1492	4
1492	4
1239	4
2181	4
1616	4
1616	4
1431	4
1722	4
627	4
1623	4
649	4
649	4
816	4
702	4
702	4
904	4
904	4
197	4
548	4
1370	4
1046	4
1366	4
2219	4
2219	4
687	4
898	4
898	4
1680	4
1680	4
45	4
45	4
1196	4
2065	4
2065	4
2212	4
1202	4
1485	4
1485	4
1851	4
313	4
890	4
1067	4
1675	4
1675	4
1780	4
1440	4
666	4
1058	4
1446	5
500	5
1001	5
1001	5
1889	5
2149	5
1926	5
1926	5
1227	5
1507	5
204	5
122	5
656	5
839	5
839	5
2033	5
1774	5
723	5
1448	5
543	5
2132	5
2132	5
1891	5
214	5
711	5
160	5
1796	5
1796	5
1964	5
2030	5
752	5
1540	5
773	5
856	5
856	5
1656	5
1428	5
266	5
266	5
1672	5
1605	5
1605	5
1605	5
125	5
125	5
1157	5
1177	5
1763	5
1763	5
2105	5
805	5
47	6
47	6
1420	6
7	6
450	6
450	6
624	6
624	6
2125	6
1040	6
403	6
1494	6
2052	6
2052	6
1415	6
415	6
2045	6
637	6
637	6
1163	6
138	6
138	6
1994	6
1593	6
826	6
335	6
1619	6
512	6
646	6
487	6
859	6
859	6
210	6
18	6
144	6
144	6
1504	6
705	6
705	6
705	6
631	6
2139	6
195	6
188	6
228	6
1767	6
1767	6
946	6
392	6
543	6
180	6
1127	6
1307	6
2076	6
533	6
2063	6
2048	6
2022	6
950	6
1977	6
1634	6
1634	6
1357	6
1357	6
1357	6
2119	6
1896	7
1185	7
1185	7
2087	7
1864	7
1864	7
290	7
2143	7
2037	7
962	7
673	7
673	7
495	7
972	7
440	7
2112	7
628	7
491	7
2177	7
693	7
184	7
2028	7
1792	7
1055	7
652	7
1722	7
1722	7
1722	7
2106	7
685	7
1624	7
1624	7
1624	7
107	7
665	7
665	7
1238	7
446	7
446	7
954	7
954	7
300	7
1379	7
1379	7
2214	7
1538	7
1538	7
661	7
2127	7
2127	7
2011	7
1813	7
854	7
1598	8
424	8
424	8
167	8
1241	8
239	8
1233	8
1233	8
968	8
1131	8
2149	8
233	8
1902	8
2220	8
11	8
1783	8
1783	8
1783	8
1783	8
1195	8
474	8
3	8
3	8
1653	8
1513	8
487	8
114	8
114	8
1355	8
1355	8
1956	8
2034	8
1413	8
1675	8
1675	8
1531	8
1778	8
1760	8
1044	8
413	8
81	8
81	8
2026	8
1348	8
1326	8
2184	8
958	8
2045	8
852	8
2005	8
780	8
780	8
1151	9
1323	9
1800	9
1672	9
1672	9
2018	9
734	9
893	9
1690	9
1851	9
1000	9
1000	9
199	9
2210	9
46	9
2160	9
1451	9
1451	9
131	9
658	9
1999	9
625	9
625	9
2073	9
2073	9
2115	9
1142	9
155	9
155	9
1040	9
1684	9
809	9
1147	9
1727	9
951	9
951	9
2051	9
670	9
947	9
947	9
1362	9
394	9
394	9
394	9
467	9
467	9
1494	9
900	9
1739	9
1621	9
1621	9
297	10
1598	10
1896	10
1808	10
708	10
843	10
859	10
859	10
1369	10
2146	10
776	10
776	10
1995	10
1245	10
1980	10
2013	10
1408	10
1329	10
1274	10
2131	10
664	10
1169	10
728	10
1046	10
1501	10
1501	10
1030	10
1030	10
1825	10
208	10
208	10
1176	10
1176	10
666	10
1774	10
788	10
1703	10
1027	10
1027	10
1207	10
99	10
10	10
907	10
907	10
403	11
240	11
1124	11
1757	11
1663	11
2059	11
2009	11
2127	11
119	11
119	11
1343	11
1333	11
1333	11
1283	11
1283	11
457	11
1322	11
1365	11
2055	11
1975	11
1140	11
962	11
962	11
880	11
732	11
688	11
1353	11
720	11
1734	11
1734	11
328	11
1416	11
2171	11
2167	11
2167	11
1248	11
1017	11
1017	11
